series_id,game_id,round_id,y_true,ct_win_probability,t_win_probability,predicted_label,correct,map_name,round_num,source_subset,first_kill_time,first_kill_advantage_ct,first_kill_weapon,first_kill_headshot,prediction_confidence,case_type,row_position,base_value_log_odds,model_log_odds,reconstructed_ct_probability,contribution_rank,feature,feature_value,shap_value_log_odds,direction
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_17,0,0.014660640006060785,0.9853393599939392,0,True,de_mirage,17,lan,23.10236220472441,-1,Galil AR,1,0.9853393599939392,t_high_probability,1758,0.23717808271760532,-4.207819757622232,0.01466064000606077,3,eq_value_diff_ct,-18850,-1.0416609140947506,toward_t
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_17,0,0.014660640006060785,0.9853393599939392,0,True,de_mirage,17,lan,23.10236220472441,-1,Galil AR,1,0.9853393599939392,t_high_probability,1758,0.23717808271760532,-4.207819757622232,0.01466064000606077,4,ct_armor,0,-0.3548514654239492,toward_t
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_17,0,0.014660640006060785,0.9853393599939392,0,True,de_mirage,17,lan,23.10236220472441,-1,Galil AR,1,0.9853393599939392,t_high_probability,1758,0.23717808271760532,-4.207819757622232,0.01466064000606077,5,grenade_diff_ct,-14,-0.14923162727295744,toward_t
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_17,0,0.014660640006060785,0.9853393599939392,0,True,de_mirage,17,lan,23.10236220472441,-1,Galil AR,1,0.9853393599939392,t_high_probability,1758,0.23717808271760532,-4.207819757622232,0.01466064000606077,6,armor_diff_ct,-5,-0.12322328614397192,toward_t
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_17,0,0.014660640006060785,0.9853393599939392,0,True,de_mirage,17,lan,23.10236220472441,-1,Galil AR,1,0.9853393599939392,t_high_probability,1758,0.23717808271760532,-4.207819757622232,0.01466064000606077,7,smg_diff_ct,-1,-0.10577640287392584,toward_t
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_17,0,0.014660640006060785,0.9853393599939392,0,True,de_mirage,17,lan,23.10236220472441,-1,Galil AR,1,0.9853393599939392,t_high_probability,1758,0.23717808271760532,-4.207819757622232,0.01466064000606077,8,t_eq_value,19850,-0.08427723935470567,toward_t
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_17,0,0.014660640006060785,0.9853393599939392,0,True,de_mirage,17,lan,23.10236220472441,-1,Galil AR,1,0.9853393599939392,t_high_probability,1758,0.23717808271760532,-4.207819757622232,0.01466064000606077,9,ct_grenades,0,-0.043777869509961854,toward_t
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_17,0,0.014660640006060785,0.9853393599939392,0,True,de_mirage,17,lan,23.10236220472441,-1,Galil AR,1,0.9853393599939392,t_high_probability,1758,0.23717808271760532,-4.207819757622232,0.01466064000606077,10,rifle_diff_ct,-4,-0.04293946131921977,toward_t
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,1,t_eq_value,1500,1.290419884129185,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,2,first_kill_advantage_ct,1,0.8772576921979394,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,3,eq_value_diff_ct,18150,0.7501542394829331,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,4,helmet_diff_ct,5,0.3610431020114363,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,5,armor_diff_ct,5,0.2631343272369801,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,6,rifle_diff_ct,3,0.21527793561005903,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,7,t_armor,0,0.17987116506640916,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,8,ct_eq_value,19650,0.09905494604530476,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,9,grenade_diff_ct,14,0.09502355367110639,toward_ct
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_17,0,0.9898388852132408,0.010161114786759184,1,False,de_nuke,17,online,28.6953125,1,MP9,1,0.9898388852132408,high_confidence_error,2784,0.23717808271760532,4.578974028438427,0.9898388852132408,10,t_grenades,0,0.08067149480886866,toward_ct
