series_id,game_id,round_id,y_true,ct_win_probability,predicted_label,ct_win,map_name,round_num,eq_value_diff_ct,first_kill_time,first_kill_advantage_ct,first_kill_weapon,first_kill_headshot,source_subset,round_stage,equipment_band,first_kill_time_band,first_kill_weapon_family,first_kill_side,first_kill_headshot_label,t_win_probability,correct,assigned_side_probability,predicted_side,actual_winner,signal_pattern
689b4e82-473b-4e35-a0c8-e23edc2dbb23,lan:325cac78-4ca2-4a8d-bb7f-441320ce69d4,lan:325cac78-4ca2-4a8d-bb7f-441320ce69d4_20,1,0.0806100617885572,0,1,de_inferno,20,-17400,27.640625,-1,AK-47,0,lan,middle_11_20,t_major,normal_15_30,rifle,T,non_headshot,0.9193899382114428,False,0.9193899382114428,T,CT,first_kill_and_equipment_agree
bc33710d-1499-4a28-b981-ad5b0eb061a1,lan:05a57319-2185-4a18-9ad8-89b078bc48cb,lan:05a57319-2185-4a18-9ad8-89b078bc48cb_14,1,0.08573728940132717,0,1,de_inferno,14,-14250,51.07086614173228,-1,AK-47,1,lan,middle_11_20,t_major,late_30_60,rifle,T,headshot,0.9142627105986728,False,0.9142627105986728,T,CT,first_kill_and_equipment_agree
15a7cd5c-2104-42cd-bac4-eae9d1083d19,online:a314368f-f7f9-42b0-b497-fc60716dcaa7,online:a314368f-f7f9-42b0-b497-fc60716dcaa7_14,1,0.08633518451947335,0,1,de_inferno,14,-13800,23.0703125,-1,AK-47,0,online,middle_11_20,t_major,normal_15_30,rifle,T,non_headshot,0.9136648154805267,False,0.9136648154805267,T,CT,first_kill_and_equipment_agree
8fadbb13-3728-4211-b0eb-cd4075a60218,lan:44d5e289-b224-43ae-aaf2-3d79accc7909,lan:44d5e289-b224-43ae-aaf2-3d79accc7909_7,1,0.08992818747933032,0,1,de_nuke,7,-19600,23.070866141732285,1,Knife,0,lan,early_01_10,t_major,normal_15_30,utility_other,CT,non_headshot,0.9100718125206697,False,0.9100718125206697,T,CT,equipment_only
bdada140-b48c-4be0-93c3-ce2cd7973eed,online:e941205c-0716-43ea-9836-3ad863fc2193,online:e941205c-0716-43ea-9836-3ad863fc2193_3,1,0.08993278295494715,0,1,de_mirage,3,-14800,35.390625,-1,AK-47,0,online,early_01_10,t_major,late_30_60,rifle,T,non_headshot,0.9100672170450529,False,0.9100672170450529,T,CT,first_kill_and_equipment_agree
aca4acfc-efb2-4552-a503-2284be8c2a5f,online:d35b998d-716e-477b-a66c-16663c8a2a2b,online:d35b998d-716e-477b-a66c-16663c8a2a2b_22,1,0.09728004915970084,0,1,de_inferno,22,-15950,69.41732283464567,-1,AK-47,1,online,late_21_plus,t_major,very_late_60_plus,rifle,T,headshot,0.9027199508402992,False,0.9027199508402992,T,CT,first_kill_and_equipment_agree
58e04be8-d9d5-4031-adda-bec6a4af79b9,online:3f804500-94e5-46bb-9e90-d93b04df2acb,online:3f804500-94e5-46bb-9e90-d93b04df2acb_18,0,0.9000429929153653,1,0,de_mirage,18,17500,13.10236220472441,1,M4A1,1,online,middle_11_20,ct_major,fast_00_15,rifle,CT,headshot,0.09995700708463473,False,0.9000429929153653,CT,T,first_kill_and_equipment_agree
891751f3-228c-453e-8a36-b67ee9340cbd,online:b53069af-8ee0-4757-8500-448c6f4082d8,online:b53069af-8ee0-4757-8500-448c6f4082d8_12,0,0.8976458286611151,1,0,de_inferno,12,20350,27.828125,1,AWP,0,online,middle_11_20,ct_major,normal_15_30,sniper,CT,non_headshot,0.10235417133888491,False,0.8976458286611151,CT,T,first_kill_and_equipment_agree
7661436d-fb0d-44ba-859a-02946733736c,lan:54d9b5f2-f079-4ce9-8a78-06beae802c29,lan:54d9b5f2-f079-4ce9-8a78-06beae802c29_3,0,0.8975557424340624,1,0,de_mirage,3,18850,17.5,1,HE Grenade,0,lan,early_01_10,ct_major,normal_15_30,utility_other,CT,non_headshot,0.10244425756593756,False,0.8975557424340624,CT,T,first_kill_and_equipment_agree
79e16b64-6722-4b8d-b38a-95463d6315b9,lan:e8eff408-f08e-4798-9d7f-807375662fce,lan:e8eff408-f08e-4798-9d7f-807375662fce_14,1,0.10447551011228445,0,1,de_nuke,14,-18700,16.858267716535433,-1,AK-47,0,lan,middle_11_20,t_major,normal_15_30,rifle,T,non_headshot,0.8955244898877155,False,0.8955244898877155,T,CT,first_kill_and_equipment_agree
c7f0e145-6303-40e6-9b79-ab0f825db57d,online:f6dd9383-8d0b-46b6-b255-c3747d107355,online:f6dd9383-8d0b-46b6-b255-c3747d107355_23,1,0.10586808318403967,0,1,de_mirage,23,-21950,23.858267716535433,1,CZ75 Auto,0,online,late_21_plus,t_major,normal_15_30,pistol,CT,non_headshot,0.8941319168159603,False,0.8941319168159603,T,CT,equipment_only
8ddb1672-ae23-4ad0-b41b-25add199cd3b,lan:23976615-8f5e-46df-8d90-b37f3c3a717f,lan:23976615-8f5e-46df-8d90-b37f3c3a717f_6,1,0.10702737411007968,0,1,de_mirage,6,-17800,12.84375,-1,AWP,0,lan,early_01_10,t_major,fast_00_15,sniper,T,non_headshot,0.8929726258899203,False,0.8929726258899203,T,CT,first_kill_and_equipment_agree
4a71cdc5-d58e-464b-8d0d-fa5fa7c80762,lan:44c78b55-2961-40a1-ae4f-abe2d8309ebd,lan:44c78b55-2961-40a1-ae4f-abe2d8309ebd_18,1,0.1073162376441118,0,1,de_dust2,18,-9550,23.165354330708663,-1,AK-47,0,lan,middle_11_20,t_major,normal_15_30,rifle,T,non_headshot,0.8926837623558882,False,0.8926837623558882,T,CT,first_kill_and_equipment_agree
4a71cdc5-d58e-464b-8d0d-fa5fa7c80762,lan:44c78b55-2961-40a1-ae4f-abe2d8309ebd,lan:44c78b55-2961-40a1-ae4f-abe2d8309ebd_3,1,0.10880911776923304,0,1,de_dust2,3,-20050,23.724409448818896,1,Desert Eagle,1,lan,early_01_10,t_major,normal_15_30,pistol,CT,headshot,0.8911908822307669,False,0.8911908822307669,T,CT,equipment_only
c061918a-87ee-477d-afcc-12dab5a769ae,online:1eedeeca-4400-41a5-a861-22e88435b473,online:1eedeeca-4400-41a5-a861-22e88435b473_11,0,0.8900706608395038,1,0,de_train,11,28150,14.795275590551181,1,M4A4,0,online,middle_11_20,ct_major,fast_00_15,rifle,CT,non_headshot,0.10992933916049619,False,0.8900706608395038,CT,T,first_kill_and_equipment_agree
f107e704-85f7-44aa-9a35-ad7ac601c4d2,lan:1aa2b4d0-da56-4760-8027-3c485531133f,lan:1aa2b4d0-da56-4760-8027-3c485531133f_25,0,0.887989313928054,1,0,de_nuke,25,22500,17.6875,1,M4A1,1,lan,late_21_plus,ct_major,normal_15_30,rifle,CT,headshot,0.11201068607194598,False,0.887989313928054,CT,T,first_kill_and_equipment_agree
212c63aa-15f9-44e0-94f3-53d43be53c10,online:97926fdf-5199-4e47-beb3-91a8d251b50f,online:97926fdf-5199-4e47-beb3-91a8d251b50f_8,0,0.8859324796239658,1,0,de_inferno,8,21300,12.535433070866143,1,M4A4,1,online,early_01_10,ct_major,fast_00_15,rifle,CT,headshot,0.11406752037603418,False,0.8859324796239658,CT,T,first_kill_and_equipment_agree
48fb8ae5-5342-44cc-bfc5-8957068d565e,online:996ea94c-d525-4d3e-b54d-5b68be2b4bcf,online:996ea94c-d525-4d3e-b54d-5b68be2b4bcf_3,0,0.8838795746603199,1,0,de_nuke,3,16400,19.9375,1,MP9,1,online,early_01_10,ct_major,normal_15_30,smg_shotgun,CT,headshot,0.11612042533968014,False,0.8838795746603199,CT,T,first_kill_and_equipment_agree
e0bf3c83-af14-4f74-aa93-827dc28d9c11,lan:7a9edc0c-869b-4e11-9d6b-7487f599ca91,lan:7a9edc0c-869b-4e11-9d6b-7487f599ca91_19,0,0.8838477020163641,1,0,de_nuke,19,23150,24.023622047244096,1,AK-47,0,lan,middle_11_20,ct_major,normal_15_30,rifle,CT,non_headshot,0.11615229798363591,False,0.8838477020163641,CT,T,first_kill_and_equipment_agree
1d78bfe0-e598-4a95-b5c0-2227e976dc5d,online:946b0351-728d-41c6-9964-9b20f21df71d,online:946b0351-728d-41c6-9964-9b20f21df71d_28,0,0.8822014925148266,1,0,de_ancient,28,24600,18.7265625,1,M4A4,1,online,late_21_plus,ct_major,normal_15_30,rifle,CT,headshot,0.1177985074851734,False,0.8822014925148266,CT,T,first_kill_and_equipment_agree
15a7cd5c-2104-42cd-bac4-eae9d1083d19,online:a314368f-f7f9-42b0-b497-fc60716dcaa7,online:a314368f-f7f9-42b0-b497-fc60716dcaa7_21,1,0.12132473375262418,0,1,de_inferno,21,-19200,13.8984375,-1,AK-47,0,online,late_21_plus,t_major,fast_00_15,rifle,T,non_headshot,0.8786752662473758,False,0.8786752662473758,T,CT,first_kill_and_equipment_agree
28c6914e-e018-4d50-82f0-84082ae40d60,lan:1cda2845-354c-4007-80f6-9c487a18d65d,lan:1cda2845-354c-4007-80f6-9c487a18d65d_13,1,0.12333099287483923,0,1,de_inferno,13,-18650,19.46456692913386,-1,AK-47,0,lan,middle_11_20,t_major,normal_15_30,rifle,T,non_headshot,0.8766690071251608,False,0.8766690071251608,T,CT,first_kill_and_equipment_agree
c7f0e145-6303-40e6-9b79-ab0f825db57d,online:f6dd9383-8d0b-46b6-b255-c3747d107355,online:f6dd9383-8d0b-46b6-b255-c3747d107355_10,0,0.8754153526798657,1,0,de_mirage,10,26900,52.99212598425197,-1,Desert Eagle,1,online,early_01_10,ct_major,late_30_60,pistol,T,headshot,0.1245846473201343,False,0.8754153526798657,CT,T,equipment_only
c7f0e145-6303-40e6-9b79-ab0f825db57d,online:ba19b05b-3103-4cbd-9f57-41d222f71770,online:ba19b05b-3103-4cbd-9f57-41d222f71770_10,1,0.1250443441907651,0,1,de_inferno,10,-24200,39.2265625,1,P250,0,online,early_01_10,t_major,late_30_60,pistol,CT,non_headshot,0.8749556558092348,False,0.8749556558092348,T,CT,equipment_only
19bf268e-607c-4425-8aab-0cbe198578a2,lan:e3fcd704-cce3-460a-b56c-d74244951e1a,lan:e3fcd704-cce3-460a-b56c-d74244951e1a_12,0,0.8742259359539772,1,0,de_mirage,12,23500,28.905511811023622,1,AWP,0,lan,middle_11_20,ct_major,normal_15_30,sniper,CT,non_headshot,0.12577406404602276,False,0.8742259359539772,CT,T,first_kill_and_equipment_agree
5a4c75ca-ed01-4d01-8d2c-97409a9f5113,lan:88551554-2186-4d7e-95c2-f7f22e543d9f,lan:88551554-2186-4d7e-95c2-f7f22e543d9f_12,1,0.12662636922121756,0,1,de_nuke,12,-24300,17.606299212598426,1,Desert Eagle,0,lan,middle_11_20,t_major,normal_15_30,pistol,CT,non_headshot,0.8733736307787825,False,0.8733736307787825,T,CT,equipment_only
f0c01bf0-17ea-45a3-a5c5-f50269a1cefb,online:297643ce-df7a-470e-8c22-904f4595c3d6,online:297643ce-df7a-470e-8c22-904f4595c3d6_2,0,0.8729681107432948,1,0,de_overpass,2,11500,29.1875,1,M4A1,0,online,early_01_10,ct_major,normal_15_30,rifle,CT,non_headshot,0.12703188925670517,False,0.8729681107432948,CT,T,first_kill_and_equipment_agree
a997b20a-a1e1-4c8f-9624-8aa733a72ded,online:05964cbb-8d63-4751-9749-e72e67a4202e,online:05964cbb-8d63-4751-9749-e72e67a4202e_7,1,0.1280111358167422,0,1,de_nuke,7,-18650,15.874015748031496,-1,AK-47,1,online,early_01_10,t_major,normal_15_30,rifle,T,headshot,0.8719888641832578,False,0.8719888641832578,T,CT,first_kill_and_equipment_agree
58e04be8-d9d5-4031-adda-bec6a4af79b9,online:3f804500-94e5-46bb-9e90-d93b04df2acb,online:3f804500-94e5-46bb-9e90-d93b04df2acb_24,0,0.8704564952809862,1,0,de_mirage,24,24800,24.41732283464567,1,AWP,0,online,late_21_plus,ct_major,normal_15_30,sniper,CT,non_headshot,0.12954350471901377,False,0.8704564952809862,CT,T,first_kill_and_equipment_agree
8f722ee5-ae05-43ce-abf5-46fcf3a0548c,lan:c06c92c3-d1ad-4e95-bdbe-da54828b67ee,lan:c06c92c3-d1ad-4e95-bdbe-da54828b67ee_10,1,0.12974497530741566,0,1,de_ancient,10,-17150,47.7109375,-1,AK-47,0,lan,early_01_10,t_major,late_30_60,rifle,T,non_headshot,0.8702550246925843,False,0.8702550246925843,T,CT,first_kill_and_equipment_agree
8fadbb13-3728-4211-b0eb-cd4075a60218,lan:b70e6e4f-c76c-498b-a512-a94bc07afbe7,lan:b70e6e4f-c76c-498b-a512-a94bc07afbe7_4,0,0.8701457214121057,1,0,de_mirage,4,19250,9.992125984251969,1,AWP,0,lan,early_01_10,ct_major,fast_00_15,sniper,CT,non_headshot,0.12985427858789433,False,0.8701457214121057,CT,T,first_kill_and_equipment_agree
8a622cf9-a603-4607-b190-d1184870a620,online:7bbce030-81ab-4922-a1e6-afbf62fc51fb,online:7bbce030-81ab-4922-a1e6-afbf62fc51fb_5,0,0.867124516961862,1,0,de_ancient,5,17300,59.390625,1,AWP,0,online,early_01_10,ct_major,late_30_60,sniper,CT,non_headshot,0.132875483038138,False,0.867124516961862,CT,T,first_kill_and_equipment_agree
fe19fbd9-80ab-4a38-9a06-31e9cbbded02,online:9dbde103-063d-4828-8f4c-535237dd3e8d,online:9dbde103-063d-4828-8f4c-535237dd3e8d_6,0,0.864147885869434,1,0,de_inferno,6,16850,102.60629921259843,1,AK-47,1,online,early_01_10,ct_major,very_late_60_plus,rifle,CT,headshot,0.13585211413056597,False,0.864147885869434,CT,T,first_kill_and_equipment_agree
8c516ddf-4403-4eaa-a17d-44a9feae80f5,lan:18182391-a1de-48c4-8282-18380c8ad394,lan:18182391-a1de-48c4-8282-18380c8ad394_6,0,0.8639481571662535,1,0,de_overpass,6,22400,26.393700787401574,1,AK-47,1,lan,early_01_10,ct_major,normal_15_30,rifle,CT,headshot,0.1360518428337465,False,0.8639481571662535,CT,T,first_kill_and_equipment_agree
c7f0e145-6303-40e6-9b79-ab0f825db57d,online:f6dd9383-8d0b-46b6-b255-c3747d107355,online:f6dd9383-8d0b-46b6-b255-c3747d107355_14,0,0.8629258098248388,1,0,de_mirage,14,30700,29.559055118110237,-1,Desert Eagle,1,online,middle_11_20,ct_major,normal_15_30,pistol,T,headshot,0.1370741901751612,False,0.8629258098248388,CT,T,equipment_only
641fd7e4-544b-4e92-8d2b-536a5825376c,online:f7c33928-ed53-45c1-bfe8-56d9605cfcd8,online:f7c33928-ed53-45c1-bfe8-56d9605cfcd8_24,0,0.8624783500240877,1,0,de_vertigo,24,19800,37.86614173228347,1,AK-47,0,online,late_21_plus,ct_major,late_30_60,rifle,CT,non_headshot,0.13752164997591232,False,0.8624783500240877,CT,T,first_kill_and_equipment_agree
58e04be8-d9d5-4031-adda-bec6a4af79b9,online:23db6f17-0c54-406e-8ea7-15a262076901,online:23db6f17-0c54-406e-8ea7-15a262076901_8,0,0.8618473527009706,1,0,de_nuke,8,21900,14.874015748031496,1,M4A1,0,online,early_01_10,ct_major,fast_00_15,rifle,CT,non_headshot,0.13815264729902943,False,0.8618473527009706,CT,T,first_kill_and_equipment_agree
fe19fbd9-80ab-4a38-9a06-31e9cbbded02,online:9dbde103-063d-4828-8f4c-535237dd3e8d,online:9dbde103-063d-4828-8f4c-535237dd3e8d_7,1,0.13849206709692857,0,1,de_inferno,7,-14300,16.74015748031496,-1,AK-47,1,online,early_01_10,t_major,normal_15_30,rifle,T,headshot,0.8615079329030715,False,0.8615079329030715,T,CT,first_kill_and_equipment_agree
f49655fa-ebda-437d-baeb-968916e23088,online:aa05ae18-83d4-48d6-baca-88d8e22c848d,online:aa05ae18-83d4-48d6-baca-88d8e22c848d_2,1,0.14017594541458678,0,1,de_inferno,2,-11250,18.734375,-1,Galil AR,0,online,early_01_10,t_major,normal_15_30,rifle,T,non_headshot,0.8598240545854132,False,0.8598240545854132,T,CT,first_kill_and_equipment_agree
28c6914e-e018-4d50-82f0-84082ae40d60,lan:f37187bd-e542-4286-813b-45fcdc671d0d,lan:f37187bd-e542-4286-813b-45fcdc671d0d_10,1,0.1410766228825335,0,1,de_vertigo,10,-17950,59.4453125,-1,AK-47,1,lan,early_01_10,t_major,late_30_60,rifle,T,headshot,0.8589233771174665,False,0.8589233771174665,T,CT,first_kill_and_equipment_agree
f9f86156-544c-4b95-b4ca-cb5b33386198,online:58775236-4620-43ad-8433-594691181531,online:58775236-4620-43ad-8433-594691181531_19,0,0.8583065930759053,1,0,de_vertigo,19,20150,37.89763779527559,1,M4A1,1,online,middle_11_20,ct_major,late_30_60,rifle,CT,headshot,0.1416934069240947,False,0.8583065930759053,CT,T,first_kill_and_equipment_agree
7661436d-fb0d-44ba-859a-02946733736c,lan:c707514f-6eda-4e43-ade5-2a3056cfb38f,lan:c707514f-6eda-4e43-ade5-2a3056cfb38f_3,1,0.14202877526491434,0,1,de_nuke,3,-11650,29.09375,-1,MAC-10,1,lan,early_01_10,t_major,normal_15_30,smg_shotgun,T,headshot,0.8579712247350857,False,0.8579712247350857,T,CT,first_kill_and_equipment_agree
48fb8ae5-5342-44cc-bfc5-8957068d565e,online:3e3a2b13-1109-4a1d-948d-9b1ca6331800,online:3e3a2b13-1109-4a1d-948d-9b1ca6331800_14,0,0.856952745128711,1,0,de_vertigo,14,23750,20.7265625,1,AWP,0,online,middle_11_20,ct_major,normal_15_30,sniper,CT,non_headshot,0.143047254871289,False,0.856952745128711,CT,T,first_kill_and_equipment_agree
3fdfe442-5a69-41bf-af87-69fccfafab9c,lan:d0f9b15f-d91c-4143-b76d-7915d1d87970,lan:d0f9b15f-d91c-4143-b76d-7915d1d87970_28,0,0.8519536734525122,1,0,de_inferno,28,23400,76.9296875,1,M4A4,0,lan,late_21_plus,ct_major,very_late_60_plus,rifle,CT,non_headshot,0.14804632654748784,False,0.8519536734525122,CT,T,first_kill_and_equipment_agree
48fb8ae5-5342-44cc-bfc5-8957068d565e,online:996ea94c-d525-4d3e-b54d-5b68be2b4bcf,online:996ea94c-d525-4d3e-b54d-5b68be2b4bcf_20,1,0.14890151424506304,0,1,de_nuke,20,-19250,28.8828125,-1,AK-47,1,online,middle_11_20,t_major,normal_15_30,rifle,T,headshot,0.851098485754937,False,0.851098485754937,T,CT,first_kill_and_equipment_agree
c061918a-87ee-477d-afcc-12dab5a769ae,online:25d1ece6-8169-419d-a231-9ad4b920ace3,online:25d1ece6-8169-419d-a231-9ad4b920ace3_7,0,0.8499910500228193,1,0,de_dust2,7,17800,14.622047244094489,1,AUG,1,online,early_01_10,ct_major,fast_00_15,rifle,CT,headshot,0.15000894997718073,False,0.8499910500228193,CT,T,first_kill_and_equipment_agree
a997b20a-a1e1-4c8f-9624-8aa733a72ded,online:536e757c-727e-499a-a423-3d7677fd8fc4,online:536e757c-727e-499a-a423-3d7677fd8fc4_12,0,0.848712625598156,1,0,de_inferno,12,18650,12.0703125,1,AK-47,1,online,middle_11_20,ct_major,fast_00_15,rifle,CT,headshot,0.15128737440184403,False,0.848712625598156,CT,T,first_kill_and_equipment_agree
7661436d-fb0d-44ba-859a-02946733736c,lan:c707514f-6eda-4e43-ade5-2a3056cfb38f,lan:c707514f-6eda-4e43-ade5-2a3056cfb38f_17,1,0.1544746425087458,0,1,de_nuke,17,-7550,12.5703125,-1,UMP-45,0,lan,middle_11_20,t_major,fast_00_15,smg_shotgun,T,non_headshot,0.8455253574912542,False,0.8455253574912542,T,CT,first_kill_and_equipment_agree
e30a03a0-3bba-4e02-9322-a553d9560d10,lan:59690ecc-075a-4b31-b9a9-cac07c6cc27a,lan:59690ecc-075a-4b31-b9a9-cac07c6cc27a_5,1,0.15800756571025038,0,1,de_overpass,5,-11400,36.90625,-1,AK-47,1,lan,early_01_10,t_major,late_30_60,rifle,T,headshot,0.8419924342897496,False,0.8419924342897496,T,CT,first_kill_and_equipment_agree
a997b20a-a1e1-4c8f-9624-8aa733a72ded,online:05964cbb-8d63-4751-9749-e72e67a4202e,online:05964cbb-8d63-4751-9749-e72e67a4202e_17,0,0.8413841434381003,1,0,de_nuke,17,12150,28.64566929133858,1,UMP-45,0,online,middle_11_20,ct_major,normal_15_30,smg_shotgun,CT,non_headshot,0.1586158565618997,False,0.8413841434381003,CT,T,first_kill_and_equipment_agree
7661436d-fb0d-44ba-859a-02946733736c,lan:54d9b5f2-f079-4ce9-8a78-06beae802c29,lan:54d9b5f2-f079-4ce9-8a78-06beae802c29_2,1,0.16033587518878037,0,1,de_mirage,2,-10150,40.15625,-1,AK-47,0,lan,early_01_10,t_major,late_30_60,rifle,T,non_headshot,0.8396641248112197,False,0.8396641248112197,T,CT,first_kill_and_equipment_agree
0f222f22-1d61-48c7-92a7-0578174959ba,online:6f87123d-f8ab-4b80-94fb-83afdb2632f9,online:6f87123d-f8ab-4b80-94fb-83afdb2632f9_11,1,0.1624783940616053,0,1,de_mirage,11,-15600,19.937007874015748,-1,AWP,0,online,middle_11_20,t_major,normal_15_30,sniper,T,non_headshot,0.8375216059383948,False,0.8375216059383948,T,CT,first_kill_and_equipment_agree
bdada140-b48c-4be0-93c3-ce2cd7973eed,online:e941205c-0716-43ea-9836-3ad863fc2193,online:e941205c-0716-43ea-9836-3ad863fc2193_20,1,0.16309959389573142,0,1,de_mirage,20,-10550,21.8671875,-1,AK-47,0,online,middle_11_20,t_major,normal_15_30,rifle,T,non_headshot,0.8369004061042686,False,0.8369004061042686,T,CT,first_kill_and_equipment_agree
b8566664-9c5c-44da-bf94-eba8dfbac067,lan:c4f10735-3b95-46db-bfc1-d241089f57d6,lan:c4f10735-3b95-46db-bfc1-d241089f57d6_15,1,0.1641818650127087,0,1,de_inferno,15,-13850,16.590551181102363,-1,AK-47,0,lan,middle_11_20,t_major,normal_15_30,rifle,T,non_headshot,0.8358181349872913,False,0.8358181349872913,T,CT,first_kill_and_equipment_agree
6a2d54ef-429f-4236-9501-60e7549f32ce,online:0240b0da-b2d9-40fb-9332-f3134243d2b6,online:0240b0da-b2d9-40fb-9332-f3134243d2b6_30,0,0.8355288124914139,1,0,de_inferno,30,15850,19.296875,1,M4A1,0,online,late_21_plus,ct_major,normal_15_30,rifle,CT,non_headshot,0.16447118750858614,False,0.8355288124914139,CT,T,first_kill_and_equipment_agree
8082f038-999c-4cc0-9219-e4f2f47737d1,online:05a16775-e73e-4e11-8fb5-ad40e9754394,online:05a16775-e73e-4e11-8fb5-ad40e9754394_20,1,0.1648719554769398,0,1,de_mirage,20,-12350,40.22834645669291,-1,AK-47,0,online,middle_11_20,t_major,late_30_60,rifle,T,non_headshot,0.8351280445230602,False,0.8351280445230602,T,CT,first_kill_and_equipment_agree
489338c2-71c4-4d7b-90f2-cb124986bd4b,lan:0badf0ff-a908-41bf-8f19-7205203afb5a,lan:0badf0ff-a908-41bf-8f19-7205203afb5a_23,0,0.8325053751930208,1,0,de_inferno,23,20500,19.21875,1,AK-47,0,lan,late_21_plus,ct_major,normal_15_30,rifle,CT,non_headshot,0.1674946248069792,False,0.8325053751930208,CT,T,first_kill_and_equipment_agree
3fdfe442-5a69-41bf-af87-69fccfafab9c,lan:2e3f0986-b3ba-4bc5-bcf9-4b24a6e22a5a,lan:2e3f0986-b3ba-4bc5-bcf9-4b24a6e22a5a_17,0,0.8324660686161331,1,0,de_dust2,17,7350,14.5859375,1,UMP-45,1,lan,middle_11_20,ct_major,fast_00_15,smg_shotgun,CT,headshot,0.16753393138386685,False,0.8324660686161331,CT,T,first_kill_and_equipment_agree
